"Product Name","ASIN","Ownership Type","Tag Name","Tag Scope","Tag Source Group","Tag Source Subgroup","Image URL","Validity Start","Validity End"
"Severed Heart (Ravenhood Legacy Book 2)","B0D5YMWD9Y","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"It's a Love Story","B0DFGDFM4V","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"It's a Love Story","B0DFGDFM4V","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Icebreaker: A Novel (Maple Hills)","B0BL1L6XPD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Icebreaker: A Novel (Maple Hills)","B0BL1L6XPD","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Remember Us This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 1)","B07N1Y4SNJ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Remember Us This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 1)","B07N1Y4SNJ","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Remember Me This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 3)","B07Z8CGG7R","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Remember Me This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 3)","B07Z8CGG7R","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Remember You This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 2)","B07N6PJWQF","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Remember You This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 2)","B07N6PJWQF","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Not Another Love Song","B0CMQ8X4LN","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Not Another Love Song","B0CMQ8X4LN","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Daydream: A Novel (The Maple Hills Series)","B0CL5FT1GZ","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"Daydream: A Novel (The Maple Hills Series)","B0CL5FT1GZ","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Daydream: A Novel (The Maple Hills Series)","B0CL5FT1GZ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Done and Dusted: A Rebel Blue Ranch Novel","B0CHBML59T","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Done and Dusted: A Rebel Blue Ranch Novel","B0CHBML59T","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Caught Up: Into Darkness, Book 2","B0DJRHNY1F","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Caught Up: An Into Darkness Novel (An into Darkness Novel (Into Darkness Series) Book 2)","B0DJPZ5CGC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Caught Up: An Into Darkness Novel (An into Darkness Novel (Into Darkness Series) Book 2)","B0DJPZ5CGC","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Outsiders","B007ZUV4TO","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Bright Side","B00LJKT64Q","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Mr. Heartbreaker (The Nest Book 1)","B0CRPVLGRC","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"Mr. Heartbreaker (The Nest Book 1)","B0CRPVLGRC","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Mr. Heartbreaker (The Nest Book 1)","B0CRPVLGRC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Love Letter to Whiskey","B09JT59YYX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Love Letter to Whiskey","B09JT59YYX","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Kings of Kearny: A Steamy MC Romance","B08XLKH2Q2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Kings of Kearny: A Steamy MC Romance","B08XLKH2Q2","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Perfect Fit","B0C1LJS1XX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Perfect Fit","B0C1LJS1XX","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Duplicity: A Billionaire, Single Mom Romance (Seraph)","B0DQVGJ7ZK","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Duplicity: A Billionaire, Single Mom Romance (Seraph)","B0DQVGJ7ZK","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Mixtape","B08LD2HT9F","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Story Of Us: Carnage Book One","B00IERA5RY","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"American Prince (New Camelot Book 2)","B01N9F5IOL","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Pumpkin Spice Café: Read the viral TikTok sensation romcom series, for fans of cozy and spicy romance in 2025! (Dream Harbor Book 1)","B0BTTJWYFN","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Bet (The Bet Series Book 1)","B00DB7RCD2","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"All He'll Ever Be (Merciless World Series Book 1)","B07Y89DWCN","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Destroy Me (Shatter Me Book 1)","B0076790LA","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Restore Me (Shatter Me Book 4)","B0727NP66G","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Take Me: A Stark Ever After Novella (Stark Trilogy)","B00FO60CH6","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Take Me: A Stark Ever After Novella (Stark Trilogy)","B00FO60CH6","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Love Hypothesis","B08T6XN4FP","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Love Hypothesis","B08T6XN4FP","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Beach Read","B07XNKRV83","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Beach Read","B07XNKRV83","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Ignite Me (Shatter Me Book 3)","B00DB2YN0C","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Ignite Me (Shatter Me Book 3)","B00DB2YN0C","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Hardwired: The Hacker Series #1","B00V3MY1IQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Hardwired: The Hacker Series #1","B00V3MY1IQ","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Hardpressed: The Hacker Series #2","B00V3MY1GS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Hardpressed: The Hacker Series #2","B00V3MY1GS","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Release Me (The Stark Trilogy, Book 1)","B008WOTQGU","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Release Me (The Stark Trilogy, Book 1)","B008WOTQGU","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Complete Me (The Stark Trilogy, Book 3)","B00BKK6E04","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Complete Me (The Stark Trilogy, Book 3)","B00BKK6E04","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Hold Me: A Stark Ever After Novella (1001 Dark Nights)","B01MSWC05T","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Love and Other Words","B075CRQLKG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Love and Other Words","B075CRQLKG","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Unravel Me (Shatter Me Book 2)","B0089LOFGC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Unravel Me (Shatter Me Book 2)","B0089LOFGC","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Hard Love: The Hacker Series #5","B00W22ITCU","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Hard Love: The Hacker Series #5","B00W22ITCU","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Love, Theoretically","B0BJJTTM8K","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Love, Theoretically","B0BJJTTM8K","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Beautiful Bastard","B009UVCYLS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Beautiful Bastard","B009UVCYLS","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Claim Me (The Stark Trilogy, Book 2)","B00AXIZ5MC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Claim Me (The Stark Trilogy, Book 2)","B00AXIZ5MC","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Say My Name: A Stark Novel (Stark International Trilogy Book 1)","B00N6PD7L0","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Say My Name: A Stark Novel (Stark International Trilogy Book 1)","B00N6PD7L0","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Under My Skin: A Stark Novel (Stark International Trilogy Book 3)","B00QE1DLIC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Under My Skin: A Stark Novel (Stark International Trilogy Book 3)","B00QE1DLIC","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"On My Knees: A Stark Novel (Stark International Trilogy Book 2)","B00O6V45CS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"On My Knees: A Stark Novel (Stark International Trilogy Book 2)","B00O6V45CS","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Damien: A Stark Novel (Stark Saga Book 6)","B07G5FTPGY","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Damien: A Stark Novel (Stark Saga Book 6)","B07G5FTPGY","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Hello Stranger: A Novel","B0B9KVDK8P","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Hello Stranger: A Novel","B0B9KVDK8P","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Happy Place","B0B7L29TB7","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Happy Place","B0B7L29TB7","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Book Lovers","B09BTQ9HW6","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Love on the Brain","B09PQFL2J7","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Love on the Brain","B09PQFL2J7","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Life's Too Short (The Friend Zone Book 3)","B08F4ZSTH2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Life's Too Short (The Friend Zone Book 3)","B08F4ZSTH2","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Not in Love","B0CHVBB7Y5","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Not in Love","B0CHVBB7Y5","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The True Love Experiment","B0BF16RV53","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The True Love Experiment","B0BF16RV53","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Paradise Problem","B0CL5FS86S","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Paradise Problem","B0CL5FS86S","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Wicked Beauty: A Sinfully Sweet Modern Retelling of Achilles, Patroclus, and Helen of Troy (Dark Olympus Book 3)","B09DTJF1WD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Wicked Beauty: A Sinfully Sweet Modern Retelling of Achilles, Patroclus, and Helen of Troy (Dark Olympus Book 3)","B09DTJF1WD","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Cruel Seduction (Dark Olympus Book 5)","B0BHLBHG79","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Cruel Seduction (Dark Olympus Book 5)","B0BHLBHG79","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Radiant Sin: A Darkly Hot Modern Retelling of Apollo and Cassandra (Dark Olympus Book 4)","B09Z7BYZS3","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Radiant Sin: A Darkly Hot Modern Retelling of Apollo and Cassandra (Dark Olympus Book 4)","B09Z7BYZS3","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Fangirl Down: A Novel (Big Shots Book 1)","B0C4LHVJ82","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fangirl Down: A Novel (Big Shots Book 1)","B0C4LHVJ82","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"When in Rome: A Novel","B09QJM783S","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"When in Rome: A Novel","B09QJM783S","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"People We Meet on Vacation","B08FZNYQJC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"People We Meet on Vacation","B08FZNYQJC","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Heidi's Guide to Four Letter Words","B07WD5D3PN","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Touch of Chaos (Hades x Persephone Saga Book 7)","B0BTV277VT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Touch of Chaos (Hades x Persephone Saga Book 7)","B0BTV277VT","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Lovelight Farms","B0BVRQQJ7X","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Lovelight Farms","B0BVRQQJ7X","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Flatshare: A Novel","B07KF75BSQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Flatshare: A Novel","B07KF75BSQ","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Check & Mate","B0BV5X9VB8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Check & Mate","B0BV5X9VB8","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Au Pair Affair: A Novel (Big Shots Book 2)","B0CLJW5KC2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Au Pair Affair: A Novel (Big Shots Book 2)","B0CLJW5KC2","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Five Brothers","B0CM5L5T6D","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Five Brothers","B0CM5L5T6D","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Dream Girl Drama: A Spicy Sports Rom-Com with an Unconventional Love Story (Big Shots Book 3)","B0D2VNCDRQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Dream Girl Drama: A Spicy Sports Rom-Com with an Unconventional Love Story (Big Shots Book 3)","B0D2VNCDRQ","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"First-Time Caller (Heartstrings Book 1)","B0D3Z2M35D","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"First-Time Caller (Heartstrings Book 1)","B0D3Z2M35D","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Goldfinch (The Plated Prisoner Series Book 6)","B0CLFB86PL","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Goldfinch (The Plated Prisoner Series Book 6)","B0CLFB86PL","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Gold (The Plated Prisoner Series Book 5)","B0B4F9G5JD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Gold (The Plated Prisoner Series Book 5)","B0B4F9G5JD","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"King of Envy (Kings of Sin Book 5)","B0CZV38Z7J","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"King of Envy (Kings of Sin Book 5)","B0CZV38Z7J","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Some Kind of Perfect (Addicted Series)","B01FWXWOV2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Some Kind of Perfect (Addicted Series)","B01FWXWOV2","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Rewind It Back (Windy City Series Book 5)","B0D888FZSD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Rewind It Back (Windy City Series Book 5)","B0D888FZSD","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Problematic Summer Romance","B0DZ3JM6XM","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Problematic Summer Romance","B0DZ3JM6XM","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Best Wrong Move: Off-Limits, Book 1","B0F62R6JN4","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Releasing 10: An Epic, Emotional, and Addictive Romance from TikTok Phenomenon! (Boys of Tommen Book 6)","B0F1Y9XH1B","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Releasing 10: An Epic, Emotional, and Addictive Romance from TikTok Phenomenon! (Boys of Tommen Book 6)","B0F1Y9XH1B","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Great Big Beautiful Life: Reese's Book Club","B0DGCLB3X3","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Great Big Beautiful Life: Reese's Book Club","B0DGCLB3X3","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Addicted to You","B00DE5EBZ8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Addicted to You","B00DE5EBZ8","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Gild (The Plated Prisoner Series Book 1)","B08HJDG47W","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Gild (The Plated Prisoner Series Book 1)","B08HJDG47W","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Gleam (The Plated Prisoner Series Book 3)","B08XK8L1J7","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Gleam (The Plated Prisoner Series Book 3)","B08XK8L1J7","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Glint (The Plated Prisoner Series Book 2)","B08RW8MW3D","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Glint (The Plated Prisoner Series Book 2)","B08RW8MW3D","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Glow (The Plated Prisoner Series Book 4)","B095G183J6","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Glow (The Plated Prisoner Series Book 4)","B095G183J6","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Thrive (Addicted Series)","B00LWSNUQ0","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Thrive (Addicted Series)","B00LWSNUQ0","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Addicted After All","B00P2RBHPS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Addicted After All","B00P2RBHPS","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Fuel the Fire (Addicted Series)","B00VJSQKWY","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fuel the Fire (Addicted Series)","B00VJSQKWY","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Long Way Down (Addicted Series)","B0188332MI","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Long Way Down (Addicted Series)","B0188332MI","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Hothouse Flower (Addicted Series)","B00JAXSEFQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Hothouse Flower (Addicted Series)","B00JAXSEFQ","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Ricochet (Addicted Series)","B00E9BE7TQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Ricochet (Addicted Series)","B00E9BE7TQ","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Addicted for Now","B00H06NGBM","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Addicted for Now","B00H06NGBM","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Kiss the Sky (Addicted Series)","B00HZVPHGE","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Kiss the Sky (Addicted Series)","B00HZVPHGE","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Audacity: A Priest-Turned-Billionaire Workplace Romance (Seraph)","B0D1PC9FHN","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Audacity: A Priest-Turned-Billionaire Workplace Romance (Seraph)","B0D1PC9FHN","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Home-wrecker (The Goode Brothers)","B0C9KJRSX7","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Home-wrecker (The Goode Brothers)","B0C9KJRSX7","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Heartbreaker (The Goode Brothers)","B0CYM3ZDK6","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Heartbreaker (The Goode Brothers)","B0CYM3ZDK6","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Fragile Sanctuary (Sparrow Falls Book 1)","B0CR1N7YGX","Item Owner","1 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Fragile Sanctuary (Sparrow Falls Book 1)","B0CR1N7YGX","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"Fragile Sanctuary (Sparrow Falls Book 1)","B0CR1N7YGX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Kiss The Villain: A Dark MM Enemies to Lovers Romance","B0DJT283QQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Kiss The Villain: A Dark MM Enemies to Lovers Romance","B0DJT283QQ","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Bittersweet Melody : (The Bittersweet Symphony Duet 2.5)","B0BVRT9TRJ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Bittersweet Melody : (The Bittersweet Symphony Duet 2.5)","B0BVRT9TRJ","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Tryst Six Venom","B09418JQMK","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Reverse (The Bittersweet Symphony Duet Book 2)","B0B6SZZDTP","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Reverse (The Bittersweet Symphony Duet Book 2)","B0B6SZZDTP","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Drive (The Bittersweet Symphony Duet Book 1)","B076G47245","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Drive (The Bittersweet Symphony Duet Book 1)","B076G47245","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Bridesmaid by Chance","B0DCTZPG8V","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Bridesmaid by Chance","B0DCTZPG8V","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"One Last Rainy Day: The Legacy of a Prince: The Ravenhood Legacy, Book 1","B0CCZYXD2T","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Play With Me (Playing For Keeps Book 2)","B0B6PRL9H5","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Play With Me (Playing For Keeps Book 2)","B0B6PRL9H5","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Unravel Me (Playing For Keeps Book 3)","B0CD2RWNVL","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Unravel Me (Playing For Keeps Book 3)","B0CD2RWNVL","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Fall With Me (Playing For Keeps Book 4)","B0CVLJ8816","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fall With Me (Playing For Keeps Book 4)","B0CVLJ8816","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"One Last Rainy Day (Ravenhood Legacy Book 1)","B0D9CC3C9Y","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"One Last Rainy Day (Ravenhood Legacy Book 1)","B0D9CC3C9Y","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Nocticadia","B0C3426KGW","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Does It Hurt?: An Enemies to Lovers Romance","B09PKTYKGZ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"THAT SIK LUV","B0BSYJCFHD","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
